Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","1990","1990","3050","FAO TIER 1","kt","0.1067","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","1990","1990","3050","FAO TIER 1","kt","0.0871","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","1990","1990","3050","FAO TIER 1","kt","0.0196","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","1990","1990","3050","FAO TIER 1","t","64141","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","1990","1990","3050","FAO TIER 1","kt","0.0045","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","1990","1990","3050","FAO TIER 1","kt","0.1732","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","1990","1990","3050","FAO TIER 1","ha","116620","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","1990","1990","3050","FAO TIER 1","kt","32.6536","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","1991","1991","3050","FAO TIER 1","kg","4339640.9985","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","1991","1991","3050","FAO TIER 1","kt","0.0835","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","1991","1991","3050","FAO TIER 1","kt","0.0682","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","1991","1991","3050","FAO TIER 1","kt","0.0153","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","1991","1991","3050","FAO TIER 1","t","47445.75","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","1991","1991","3050","FAO TIER 1","kt","0.0033","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","1991","1991","3050","FAO TIER 1","kt","0.1281","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","1991","1991","3050","FAO TIER 1","ha","86265","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","1991","1991","3050","FAO TIER 1","kt","24.1542","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","1992","1992","3050","FAO TIER 1","kg","8361714.2807","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","1992","1992","3050","FAO TIER 1","kt","0.161","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","1992","1992","3050","FAO TIER 1","kt","0.1314","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","1992","1992","3050","FAO TIER 1","kt","0.0296","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","1992","1992","3050","FAO TIER 1","t","77385","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","1992","1992","3050","FAO TIER 1","kt","0.0054","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","1992","1992","3050","FAO TIER 1","kt","0.2089","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","1992","1992","3050","FAO TIER 1","ha","140700","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","1992","1992","3050","FAO TIER 1","kt","39.396","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","1993","1993","3050","FAO TIER 1","kg","7378325.9265","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","1993","1993","3050","FAO TIER 1","kt","0.142","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","1993","1993","3050","FAO TIER 1","kt","0.1159","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","1993","1993","3050","FAO TIER 1","kt","0.0261","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","1993","1993","3050","FAO TIER 1","t","76807.5","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","1993","1993","3050","FAO TIER 1","kt","0.0054","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","1993","1993","3050","FAO TIER 1","kt","0.2074","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","1993","1993","3050","FAO TIER 1","ha","139650","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","1993","1993","3050","FAO TIER 1","kt","39.102","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","1994","1994","3050","FAO TIER 1","kg","7405225.7845","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","1994","1994","3050","FAO TIER 1","kt","0.1426","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","1994","1994","3050","FAO TIER 1","kt","0.1164","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","1994","1994","3050","FAO TIER 1","kt","0.0262","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","1994","1994","3050","FAO TIER 1","t","77737","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","1994","1994","3050","FAO TIER 1","kt","0.0054","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","1994","1994","3050","FAO TIER 1","kt","0.2099","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","1994","1994","3050","FAO TIER 1","ha","141340","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","1994","1994","3050","FAO TIER 1","kt","39.5752","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","1995","1995","3050","FAO TIER 1","kg","10689612.477","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","1995","1995","3050","FAO TIER 1","kt","0.2058","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","1995","1995","3050","FAO TIER 1","kt","0.168","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","1995","1995","3050","FAO TIER 1","kt","0.0378","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","1995","1995","3050","FAO TIER 1","t","101263.25","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","1995","1995","3050","FAO TIER 1","kt","0.0071","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","1995","1995","3050","FAO TIER 1","kt","0.2734","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","1995","1995","3050","FAO TIER 1","ha","184115","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","1995","1995","3050","FAO TIER 1","kt","51.5522","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","1996","1996","3050","FAO TIER 1","kg","11326434.8927","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","1996","1996","3050","FAO TIER 1","kt","0.218","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","1996","1996","3050","FAO TIER 1","kt","0.178","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","1996","1996","3050","FAO TIER 1","kt","0.04","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","1996","1996","3050","FAO TIER 1","t","106268.25","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","1996","1996","3050","FAO TIER 1","kt","0.0074","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","1996","1996","3050","FAO TIER 1","kt","0.2869","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","1996","1996","3050","FAO TIER 1","ha","193215","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","1996","1996","3050","FAO TIER 1","kt","54.1002","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","1997","1997","3050","FAO TIER 1","kg","13619353.1865","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","1997","1997","3050","FAO TIER 1","kt","0.2622","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","1997","1997","3050","FAO TIER 1","kt","0.214","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","1997","1997","3050","FAO TIER 1","kt","0.0482","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","1997","1997","3050","FAO TIER 1","t","123424.4","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","1997","1997","3050","FAO TIER 1","kt","0.0086","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","1997","1997","3050","FAO TIER 1","kt","0.3332","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","1997","1997","3050","FAO TIER 1","ha","224408","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","1997","1997","3050","FAO TIER 1","kt","62.8342","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","1998","1998","3050","FAO TIER 1","kg","11874386.4659","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","1998","1998","3050","FAO TIER 1","kt","0.2286","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","1998","1998","3050","FAO TIER 1","kt","0.1866","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","1998","1998","3050","FAO TIER 1","kt","0.042","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","1998","1998","3050","FAO TIER 1","t","116437.75","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","1998","1998","3050","FAO TIER 1","kt","0.0082","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","1998","1998","3050","FAO TIER 1","kt","0.3144","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","1998","1998","3050","FAO TIER 1","ha","211705","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","1998","1998","3050","FAO TIER 1","kt","59.2774","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","1999","1999","3050","FAO TIER 1","kg","18365468.7697","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","1999","1999","3050","FAO TIER 1","kt","0.3535","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","1999","1999","3050","FAO TIER 1","kt","0.2886","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","1999","1999","3050","FAO TIER 1","kt","0.0649","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","1999","1999","3050","FAO TIER 1","t","159060","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","1999","1999","3050","FAO TIER 1","kt","0.0111","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","1999","1999","3050","FAO TIER 1","kt","0.4295","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","1999","1999","3050","FAO TIER 1","ha","289200","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","1999","1999","3050","FAO TIER 1","kt","80.976","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2000","2000","3050","FAO TIER 1","kg","10608953.7997","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2000","2000","3050","FAO TIER 1","kt","0.2042","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2000","2000","3050","FAO TIER 1","kt","0.1667","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2000","2000","3050","FAO TIER 1","kt","0.0375","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2000","2000","3050","FAO TIER 1","t","103977.5","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2000","2000","3050","FAO TIER 1","kt","0.0073","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2000","2000","3050","FAO TIER 1","kt","0.2807","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2000","2000","3050","FAO TIER 1","ha","189050","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2000","2000","3050","FAO TIER 1","kt","52.934","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2001","2001","3050","FAO TIER 1","kg","9662993.8687","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2001","2001","3050","FAO TIER 1","kt","0.186","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2001","2001","3050","FAO TIER 1","kt","0.1518","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2001","2001","3050","FAO TIER 1","kt","0.0342","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2001","2001","3050","FAO TIER 1","t","83528.5","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2001","2001","3050","FAO TIER 1","kt","0.0058","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2001","2001","3050","FAO TIER 1","kt","0.2255","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2001","2001","3050","FAO TIER 1","ha","151870","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2001","2001","3050","FAO TIER 1","kt","42.5236","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2002","2002","3050","FAO TIER 1","kg","7861734.0196","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2002","2002","3050","FAO TIER 1","kt","0.1513","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2002","2002","3050","FAO TIER 1","kt","0.1235","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2002","2002","3050","FAO TIER 1","kt","0.0278","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2002","2002","3050","FAO TIER 1","t","68205.5","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2002","2002","3050","FAO TIER 1","kt","0.0048","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2002","2002","3050","FAO TIER 1","kt","0.1842","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2002","2002","3050","FAO TIER 1","ha","124010","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2002","2002","3050","FAO TIER 1","kt","34.7228","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2003","2003","3050","FAO TIER 1","kg","8095883.783","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2003","2003","3050","FAO TIER 1","kt","0.1558","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2003","2003","3050","FAO TIER 1","kt","0.1272","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2003","2003","3050","FAO TIER 1","kt","0.0286","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2003","2003","3050","FAO TIER 1","t","73089.5","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2003","2003","3050","FAO TIER 1","kt","0.0051","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2003","2003","3050","FAO TIER 1","kt","0.1973","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2003","2003","3050","FAO TIER 1","ha","132890","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2003","2003","3050","FAO TIER 1","kt","37.2092","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2004","2004","3050","FAO TIER 1","kg","11441069.0871","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2004","2004","3050","FAO TIER 1","kt","0.2202","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2004","2004","3050","FAO TIER 1","kt","0.1798","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2004","2004","3050","FAO TIER 1","kt","0.0405","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2004","2004","3050","FAO TIER 1","t","93047.9","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2004","2004","3050","FAO TIER 1","kt","0.0065","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2004","2004","3050","FAO TIER 1","kt","0.2512","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2004","2004","3050","FAO TIER 1","ha","169178","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2004","2004","3050","FAO TIER 1","kt","47.3698","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2005","2005","3050","FAO TIER 1","kg","10441344.4737","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2005","2005","3050","FAO TIER 1","kt","0.201","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2005","2005","3050","FAO TIER 1","kt","0.1641","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2005","2005","3050","FAO TIER 1","kt","0.0369","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2005","2005","3050","FAO TIER 1","t","87415.9","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2005","2005","3050","FAO TIER 1","kt","0.0061","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2005","2005","3050","FAO TIER 1","kt","0.236","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2005","2005","3050","FAO TIER 1","ha","158938","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2005","2005","3050","FAO TIER 1","kt","44.5026","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2006","2006","3050","FAO TIER 1","kg","12471218.5022","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2006","2006","3050","FAO TIER 1","kt","0.2401","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2006","2006","3050","FAO TIER 1","kt","0.196","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2006","2006","3050","FAO TIER 1","kt","0.0441","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2006","2006","3050","FAO TIER 1","t","92963.75","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2006","2006","3050","FAO TIER 1","kt","0.0065","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2006","2006","3050","FAO TIER 1","kt","0.251","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2006","2006","3050","FAO TIER 1","ha","169025","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2006","2006","3050","FAO TIER 1","kt","47.327","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2007","2007","3050","FAO TIER 1","kg","11509060.8929","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2007","2007","3050","FAO TIER 1","kt","0.2215","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2007","2007","3050","FAO TIER 1","kt","0.1809","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2007","2007","3050","FAO TIER 1","kt","0.0407","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2007","2007","3050","FAO TIER 1","t","90549.25","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2007","2007","3050","FAO TIER 1","kt","0.0063","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2007","2007","3050","FAO TIER 1","kt","0.2445","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2007","2007","3050","FAO TIER 1","ha","164635","A","Official figure",""
"GCE","Emissions from Crops","032","Argentina","72255","Rice cultivation (Emissions CH4)","0113","Rice","2007","2007","3050","FAO TIER 1","kt","46.0978","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72392","Crop residues (N content)","0113","Rice","2008","2008","3050","FAO TIER 1","kg","13132983.2248","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72302","Crop residues (Emissions N2O)","0113","Rice","2008","2008","3050","FAO TIER 1","kt","0.2528","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72342","Crop residues (Direct emissions N2O)","0113","Rice","2008","2008","3050","FAO TIER 1","kt","0.2064","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72362","Crop residues (Indirect emissions N2O)","0113","Rice","2008","2008","3050","FAO TIER 1","kt","0.0464","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","7245","Burning crop residues (Biomass burned, dry matter)","0113","Rice","2008","2008","3050","FAO TIER 1","t","100353","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72307","Burning crop residues (Emissions N2O)","0113","Rice","2008","2008","3050","FAO TIER 1","kt","0.007","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","72257","Burning crop residues (Emissions CH4)","0113","Rice","2008","2008","3050","FAO TIER 1","kt","0.271","E","Estimated value",""
"GCE","Emissions from Crops","032","Argentina","5312","Area harvested","0113","Rice","2008","2008","3050","FAO TIER 1","ha","182460","A","Official figure",""
